Sample,AgeID,ObjID,ID,Morphotype_Name,A,B,C,D1,D2,E1,E2,F,G,H1,H2,H3,H4,H5,K1,K2,K3,L,M,N1,N2,O,P,Q,R1,R2,R3,R4,WID,AR
P045.M47.1.,36.34,obj00038,P045.M47.1.obj00038,Acrodin Tip Small Tooth Straight 3/4 Root Asymmetrical Blades,1,2,2,2,2,1,0,1,3,2,2,1,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P045.M47.1.,36.34,obj00039,P045.M47.1.obj00039,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P045.M47.1.,36.34,obj00040,P045.M47.1.obj00040,Acrodin Tip Dome 1/2 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P048.M53.1.,37.89,obj00011,P048.M53.1.obj00011,Acrodin Tip Long Dark Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P048.M53.1.,37.89,obj00012,P048.M53.1.obj00012,Clear Straight 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P048.M53.1.,37.89,obj00014,P048.M53.1.obj00014,Clear Straight 3/4 Root No Blades,1,2,2,4,2,1,0,1,3,1,0,0,0,0,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P048.M53.1.,37.89,obj00015,P048.M53.1.obj00015,Acrodin Tip Funnel 3/4 Root Flat,1,1,2,2,1,1,0,1,3,2,1,1,1,1,1,0,0,3,2,1,1,2,3,3,4,2,2,2,200,99
P048.M53.1.,37.89,obj00016,P048.M53.1.obj00016,Acrodin Tip Dome 3/4 Root Deep Tooth,1,2,3,3,3,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P048.M53.1.,37.89,obj00022,P048.M53.1.obj00022,Acrodin Tip Standard Slight Curve,1,1,2,4,1,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P048.M53.1.,37.89,obj00023,P048.M53.1.obj00023,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P048.M53.1.,37.89,obj00024,P048.M53.1.obj00024,Acrodin Tip Concave 1/2 Root Flared Blades,1,1,2,3,2,1,0,1,3,2,1,3,2,1,1,0,0,2,2,1,1,2,3,2,2,1,1,2,200,99
P048.M53.1.,37.89,obj00025,P048.M53.1.obj00025,Acrodin Tip Standard Root Small Cone,1,1,1,2,3,1,0,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,4,1,5,3,3,3,200,99
P048.M53.1.,37.89,obj00026,P048.M53.1.obj00026,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P048.M53.1.,37.89,obj00027,P048.M53.1.obj00027,Acrodin Tip Dome 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P048.M53.1.,37.89,obj00028,P048.M53.1.obj00028,Acrodin Tip Standard Slight Curve,1,2,2,4,1,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P048.M53.1.,37.89,obj00030,P048.M53.1.obj00030,Acrodin Tip Skinny Straight 1/2 Root,1,1,2,4,2,1,0,1,3,2,1,1,1,1,1,0,0,2,2,1,1,2,2,2,1,1,1,1,200,99
P048.M53.1.,37.89,obj00031,P048.M53.1.obj00031,Acrodin Tip Skinny Straight 1/2 Root,1,2,2,4,2,1,0,1,3,2,1,1,1,1,1,0,0,2,2,1,1,2,2,2,1,1,1,1,200,99
P048.M53.1.,37.89,obj00032,P048.M53.1.obj00032,Acrodin Tip Dome 1/2 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P048.M53.1.,37.89,obj00033,P048.M53.1.obj00033,Acrodin Tip Small Tooth Straight 3/4 Root Asymmetrical Blades,1,1,2,2,2,1,0,1,3,2,2,1,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P048.M53.1.,37.89,obj00037,P048.M53.1.obj00037,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P048.M53.1.,37.89,obj00039,P048.M53.1.obj00039,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P048.M53.1.,37.89,obj00040,P048.M53.1.obj00040,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P048.M53.1.,37.89,obj00042,P048.M53.1.obj00042,Acrodin Tip Funnel 3/4 Root Flat,1,1,2,2,1,1,0,1,3,2,1,1,1,1,1,0,0,3,2,1,1,2,3,3,4,2,2,2,200,99
P048.M53.1.,37.89,obj00043,P048.M53.1.obj00043,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P048.M53.1.,37.89,obj00044,P048.M53.1.obj00044,Acrodin Tip Small One Blade Cone Dome Root,1,1,1,3,3,1,0,1,1,2,3,1,1,2,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P048.M53.1.,37.89,obj00045,P048.M53.1.obj00045,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P048.M53.1.,37.89,obj00046,P048.M53.1.obj00046,Acrodin Tip Small Tooth Straight 3/4 Root Asymmetrical Blades,1,1,2,2,2,1,0,1,3,2,2,1,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P048.M53.1.,37.89,obj00047,P048.M53.1.obj00047,Acrodin Tip Concave 1/2 Root Thick Blades,1,1,2,3,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,2,1,1,2,200,99
P048.M53.1.,37.89,obj00048,P048.M53.1.obj00048,Acrodin Tip Dome 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P048.M53.1.,37.89,obj00049,P048.M53.1.obj00049,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P048.M53.1.,37.89,obj00050,P048.M53.1.obj00050,Acrodin Tip Standard Slight Curve Deep Tooth,1,1,2,4,3,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P048.M53.1.,37.89,obj00052,P048.M53.1.obj00052,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P048.M53.1.,37.89,obj00053,P048.M53.1.obj00053,Acrodin Tip Concave 1/2 Root Thick Blades,1,1,2,3,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,2,1,1,2,200,99
P048.M53.1.,37.89,obj00054,P048.M53.1.obj00054,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P048.M53.1.,37.89,obj00055,P048.M53.1.obj00055,Acrodin Tip Concave 1/2 Root Flared Blades,1,1,2,3,2,1,0,1,3,2,1,3,2,1,1,0,0,2,2,1,1,2,3,2,2,1,1,2,200,99
P048.M53.1.,37.89,obj00057,P048.M53.1.obj00057,Acrodin Tip Standard Slight Curve,1,2,2,4,1,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P048.M53.1.,37.89,obj00058,P048.M53.1.obj00058,Acrodin Tip Flared Blades Straight 3/4 Root,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P048.M53.1.,37.89,obj00059,P048.M53.1.obj00059,Clear Straight 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P048.M53.1.,37.89,obj00061,P048.M53.1.obj00061,Acrodin Tip Flared Blades Straight 3/4 Root,1,2,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P048.M53.1.,37.89,obj00062,P048.M53.1.obj00062,Round Acrodin Tip Small Tooth Long Dummy Root,1,1,2,2,2,1,0,3,2,2,1,1,2,1,1,0,0,3,4,1,1,2,3,3,3,3,3,3,200,99
P048.M53.1.,37.89,obj00063,P048.M53.1.obj00063,Acrodin Tip Flared Blades Straight 3/4 Root,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P048.M53.1.,37.89,obj00064,P048.M53.1.obj00064,Acrodin Tip Straight 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P048.M53.1.,37.89,obj00066,P048.M53.1.obj00066,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P048.M53.1.,37.89,obj00067,P048.M53.1.obj00067,Acrodin Tip Small Bladed Cone Dome Root,1,1,1,3,3,1,0,1,1,2,1,1,1,2,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P048.M53.1.,37.89,obj00068,P048.M53.1.obj00068,Acrodin Tip Small Spearhead Pointed Tooth,1,1,3,2,1,1,0,1,3,2,1,1,2,1,1,0,0,1,2,1,1,2,3,3,1,3,2,1,200,99
P048.M53.1.,37.89,obj00069,P048.M53.1.obj00069,Acrodin Tip Straight 3/4 Root No Blades,1,2,2,4,2,1,0,1,3,1,0,0,0,0,1,0,0,2,2,1,1,2,3,3,1,2,2,1,200,99
P048.M53.1.,37.89,obj00070,P048.M53.1.obj00070,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P048.M53.1.,37.89,obj00071,P048.M53.1.obj00071,Acrodin Tip Flared Blades Straight 3/4 Root,1,2,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P048.M53.1.,37.89,obj00072,P048.M53.1.obj00072,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P048.M53.1.,37.89,obj00073,P048.M53.1.obj00073,Acrodin Tip Small Curved Cone No Blades Dome Root,1,1,1,3,3,2,4,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P048.M53.1.,37.89,obj00074,P048.M53.1.obj00074,Acrodin Tip Dome 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P048.M53.1.,37.89,obj00076,P048.M53.1.obj00076,Acrodin Tip Small Spearhead Tooth,1,1,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P048.M53.1.,37.89,obj00078,P048.M53.1.obj00078,Clear Straight 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P048.M53.1.,37.89,obj00079,P048.M53.1.obj00079,Acrodin Tip Dome 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P048.M53.1.,37.89,obj00080,P048.M53.1.obj00080,Acrodin Tip Small Bladed Cone Dome Root,1,1,1,3,3,1,0,1,1,2,1,1,1,2,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P048.M53.1.,37.89,obj00082,P048.M53.1.obj00082,Round Acrodin Tip Small Tooth Long Dummy Root,1,1,2,2,2,1,0,3,2,2,1,1,2,1,1,0,0,3,4,1,1,2,3,3,3,3,3,3,200,99
P048.M53.1.,37.89,obj00084,P048.M53.1.obj00084,Acrodin Tip Flared Blades Straight 3/4 Root,1,2,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P048.M53.1.,37.89,obj00087,P048.M53.1.obj00087,Acrodin Tip Standard Root Small Cone,1,2,1,2,3,1,0,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,4,1,5,3,3,3,200,99
P048.M53.1.,37.89,obj00090,P048.M53.1.obj00090,Round Acrodin Tip Small Tooth Long Dummy Root Flat ,1,1,2,2,1,1,0,3,2,2,1,1,2,1,1,0,0,3,4,1,1,2,3,3,3,3,3,3,200,99
P048.M53.1.,37.89,obj00091,P048.M53.1.obj00091,Acrodin Tip Round 1/2 Root Long Cone,1,2,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P048.M53.1.,37.89,obj00092,P048.M53.1.obj00092,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P048.M53.1.,37.89,obj00093,P048.M53.1.obj00093,Clear Straight 3/4 Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P050.M57.1.,38.99,obj00011,P050.M57.1.obj00011,Clear Straight 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P050.M57.1.,38.99,obj00012,P050.M57.1.obj00012,Acrodin Tip Flared Blades Straight 3/4 Root,1,2,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P050.M57.1.,38.99,obj00014,P050.M57.1.obj00014,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P050.M57.1.,38.99,obj00015,P050.M57.1.obj00015,Acrodin Tip Long Dark Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P050.M57.1.,38.99,obj00016,P050.M57.1.obj00016,Clear Straight 3/4 Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,3,1,2,2,1,200,99
P050.M57.1.,38.99,obj00017,P050.M57.1.obj00017,Acrodin Tip Funnel 3/4 Root,1,2,2,2,2,1,0,1,3,2,1,1,1,1,1,0,0,3,2,1,1,2,3,3,4,2,2,2,200,99
P050.M57.1.,38.99,obj00018,P050.M57.1.obj00018,Acrodin Tip Dome 3/4 Root Deep Tooth,1,2,3,3,3,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P050.M57.1.,38.99,obj00019,P050.M57.1.obj00019,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P050.M57.1.,38.99,obj00020,P050.M57.1.obj00020,Acrodin Tip Long Tooth Standard Curved Right Triangle,1,1,2,4,1,2,1,4,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P050.M57.1.,38.99,obj00021,P050.M57.1.obj00021,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P050.M57.1.,38.99,obj00022,P050.M57.1.obj00022,Clear Medium Tooth Convex 3/4 Root Helm Base,1,2,2,3,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,4,2,4,3,2,1,2,4,200,99
P050.M57.1.,38.99,obj00024,P050.M57.1.obj00024,Round Acrodin Tip Small Tooth Long Dummy Root Flat ,1,1,2,2,1,1,0,3,2,2,1,1,2,1,1,0,0,3,4,1,1,2,3,3,3,3,3,3,200,99
P050.M57.1.,38.99,obj00025,P050.M57.1.obj00025,Acrodin Tip Standard Root Small Cone,1,1,1,2,3,1,0,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,4,1,5,3,3,3,200,99
P050.M57.1.,38.99,obj00026,P050.M57.1.obj00026,Acrodin Tip Concave 1/2 Root Thick Blades,1,1,2,3,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,2,1,1,2,200,99
P050.M57.1.,38.99,obj00027,P050.M57.1.obj00027,Round Acrodin Tip Small Tooth Flared Blades Small Triangle Root,1,1,2,2,2,1,0,1,3,2,1,3,2,1,1,0,0,3,4,1,1,2,3,2,1,2,2,2,200,99
P050.M57.1.,38.99,obj00028,P050.M57.1.obj00028,Acrodin Tip Standard Root Small Cone,1,1,1,2,3,1,0,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,4,1,5,3,3,3,200,99
P050.M57.1.,38.99,obj00029,P050.M57.1.obj00029,Acrodin Tip Standard Root Small Cone,1,2,1,2,3,1,0,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,4,1,5,3,3,3,200,99
P050.M57.1.,38.99,obj00031,P050.M57.1.obj00031,Round Acrodin Tip Small Tooth Flared Blades Small Triangle Root,1,1,2,2,2,1,0,1,3,2,1,3,2,1,1,0,0,3,4,1,1,2,3,2,1,2,2,2,200,99
P050.M57.1.,38.99,obj00032,P050.M57.1.obj00032,Acrodin Tip Rounded Straight Tiny Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,1,2,2,1,1,1,2,2,200,99
P050.M57.1.,38.99,obj00033,P050.M57.1.obj00033,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P050.M57.1.,38.99,obj00035,P050.M57.1.obj00035,Acrodin Tip Funnel 3/4 Root,1,2,2,2,2,1,0,1,3,2,1,1,1,1,1,0,0,3,2,1,1,2,3,3,4,2,2,2,200,99
P050.M57.1.,38.99,obj00036,P050.M57.1.obj00036,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P050.M57.1.,38.99,obj00037,P050.M57.1.obj00037,Acrodin Tip Small Cone No Blades Dome Root,1,1,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P050.M57.1.,38.99,obj00039,P050.M57.1.obj00039,Round Acrodin Tip Small Tooth Flared Blades Small Triangle Root,1,1,2,2,2,1,0,1,3,2,1,3,2,1,1,0,0,3,4,1,1,2,3,2,1,2,2,2,200,99
P050.M57.1.,38.99,obj00040,P050.M57.1.obj00040,Acrodin Tip Straight Triangle Tooth No Pulp Cavity,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,0,0,0,0,0,0,200,99
P050.M57.1.,38.99,obj00041,P050.M57.1.obj00041,Round Acrodin Tip Small Tooth Long Dummy Root,1,2,2,2,2,1,0,3,2,2,1,1,2,1,1,0,0,3,4,1,1,2,3,3,3,3,3,3,200,99
P050.M57.1.,38.99,obj00042,P050.M57.1.obj00042,Acrodin Tip Small Cone No Blades Dome Root,1,2,1,3,3,1,0,1,1,1,0,0,0,0,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P050.M57.1.,38.99,obj00043,P050.M57.1.obj00043,Acrodin Tip Standard Root Small Cone,1,2,1,2,3,1,0,1,1,1,0,0,0,0,1,0,0,3,1,1,1,2,4,1,5,3,3,3,200,99
P050.M57.1.,38.99,obj00044,P050.M57.1.obj00044,Round Acrodin Tip Small Tooth Flared Blades Large Triangle Root,1,1,2,2,2,1,0,1,3,2,1,3,2,1,1,0,0,3,4,1,1,2,3,3,1,2,2,2,200,99
P050.M57.1.,38.99,obj00045,P050.M57.1.obj00045,Acrodin Tip Small Bladed Cone Dome Root,1,1,1,3,3,1,0,1,1,2,1,1,1,2,1,0,0,2,2,1,1,2,3,1,5,3,3,3,200,99
P050.M57.1.,38.99,obj00046,P050.M57.1.obj00046,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P050.M57.1.,38.99,obj00047,P050.M57.1.obj00047,Acrodin Tip Flared Blades Straight 3/4 Root,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P050.M57.1.,38.99,obj00048,P050.M57.1.obj00048,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P050.M57.1.,38.99,obj00049,P050.M57.1.obj00049,Acrodin Tip Small Spearhead Tooth,1,2,2,2,1,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,3,1,3,2,1,200,99
P050.M57.1.,38.99,obj00050,P050.M57.1.obj00050,Round Acrodin Tip Small Tooth Flared Blades Small Triangle Root,1,1,2,2,2,1,0,1,3,2,1,3,2,1,1,0,0,3,4,1,1,2,3,2,1,2,2,2,200,99
P050.M57.1.,38.99,obj00051,P050.M57.1.obj00051,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P050.M57.1.,38.99,obj00053,P050.M57.1.obj00053,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P050.M57.1.,38.99,obj00056,P050.M57.1.obj00056,Acrodin Tip Straight 3/4 Root Curved Base Funnel Tooth,1,1,2,4,2,1,0,2,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,1,2,2,1,200,99
P050.M57.1.,38.99,obj00057,P050.M57.1.obj00057,Acrodin Tip Round Flared 3/4 Root Curved Base,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,2,3,2,3,3,2,2,1,3,200,99
P050.M57.1.,38.99,obj00058,P050.M57.1.obj00058,Acrodin Tip Long Dark Curved Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,4,2,2,2,200,99
P050.M57.1.,38.99,obj00059,P050.M57.1.obj00059,Clear Medium Tooth Blunt Tip 3/4 Root,1,2,2,3,1,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,4,3,2,1,2,4,200,99
P050.M57.1.,38.99,obj00060,P050.M57.1.obj00060,Acrodin Tip Small Spearhead Dome Root Wide Tooth,1,1,2,2,2,1,0,1,3,2,1,1,2,1,1,0,0,2,2,1,1,2,3,2,5,3,3,3,200,99
P050.M57.1.,38.99,obj00061,P050.M57.1.obj00061,Acrodin Tip Long Dark Root,1,2,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P050.M57.1.,38.99,obj00062,P050.M57.1.obj00062,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P050.M57.1.,38.99,obj00063,P050.M57.1.obj00063,Acrodin Tip Flared Blades Straight 3/4 Root,1,2,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P050.M57.1.,38.99,obj00064,P050.M57.1.obj00064,Acrodin Tip Flared Blades Straight 3/4 Root,1,2,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P050.M57.1.,38.99,obj00065,P050.M57.1.obj00065,Acrodin Tip Round 1/2 Root Long Cone,1,1,1,5,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,2,2,3,200,99
P050.M57.1.,38.99,obj00067,P050.M57.1.obj00067,Acrodin Tip Flared Blades Straight 3/4 Root,1,1,2,3,2,1,0,1,3,2,1,3,1,1,1,0,0,2,2,1,1,2,3,3,1,2,2,2,200,99
P050.M57.1.,38.99,obj00070,P050.M57.1.obj00070,Acrodin Tip Standard Slight Curve,1,1,2,4,1,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P050.M57.1.,38.99,obj00071,P050.M57.1.obj00071,Acrodin Tip Long Dark Root,1,1,2,4,2,1,0,1,3,2,1,1,2,1,1,0,0,2,4,1,1,2,2,3,1,2,2,2,200,99
P050.M57.1.,38.99,obj00072,P050.M57.1.obj00072,Cloudy Triangle Curvy 3/4 Root,1,2,2,3,2,1,0,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,3,2,2,2,2,3,200,99
P051.M61.1.,41.77,obj00006,P051.M61.1.obj00006,Acrodin Tip Standard Slight Curve Deep Tooth,1,2,2,4,3,2,1,1,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
P051.M61.1.,41.77,obj00010,P051.M61.1.obj00010,Straight Many Cusps,1,2,4,1,1,1,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200,99
P051.M61.1.,41.77,obj00014,P051.M61.1.obj00014,Acrodin Tip Long Tooth Standard Curved Right Triangle,1,2,2,4,1,2,1,4,3,2,1,1,2,1,1,0,0,2,1,1,1,2,2,2,1,2,2,2,200,99
